factor_j,slice,n,rmse_mean,mae_mean,nll,sharp,reg_ece,reg_ece_pf_mean,reg_ece_pf,coverage_pf_50_80_90_95,seed,model,experiment_name,run_id,architecture,architecture_tag,loss_mode,loss_tag
9,lo10,2520,0.4484529495239258,0.3530428111553192,-0.4714948236942291,0.20219264924526215,0.028673265129327774,0.028673265129327774,"[0.03539662063121796, 0.029307303950190544, 0.03489047661423683, 0.049457501620054245, 0.036527879536151886, 0.0410664826631546, 0.011534520424902439, 0.019137587398290634, 0.022902516648173332, 0.0065117571502923965]","[[0.45674604177474976, 0.7757936716079712, 0.8948412537574768, 0.9484127163887024], [0.4849206209182739, 0.7932539582252502, 0.894444465637207, 0.9480158686637878], [0.48253968358039856, 0.7714285850524902, 0.870634913444519, 0.9345238208770752], [0.44285714626312256, 0.7587301731109619, 0.8714285492897034, 0.9384920597076416], [0.454365074634552, 0.7825396656990051, 0.8916666507720947, 0.946825385093689], [0.46468254923820496, 0.769444465637207, 0.8650793433189392, 0.9365079402923584], [0.4869047701358795, 0.7988095283508301, 0.9007936716079712, 0.9492063522338867], [0.5111111402511597, 0.7924603223800659, 0.8920634984970093, 0.9412698149681091], [0.45198413729667664, 0.7781745791435242, 0.8900793790817261, 0.9428571462631226], [0.4555555582046509, 0.7678571343421936, 0.8896825313568115, 0.9492063522338867]]",47,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed47,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR
9,hi10,2520,0.4433820843696594,0.3480437994003296,-0.5362255573272705,0.19575831294059753,0.033235762268304825,0.033235762268304825,"[0.03641653433442116, 0.03033294714987278, 0.03538232669234276, 0.04959484189748764, 0.05136008560657501, 0.04912359640002251, 0.02556021139025688, 0.018066035583615303, 0.0313064381480217, 0.005214590113610029]","[[0.46190476417541504, 0.7742063403129578, 0.8952381014823914, 0.9496031999588013], [0.4634920656681061, 0.7615079283714294, 0.8797619342803955, 0.9412698149681091], [0.4714285731315613, 0.7658730149269104, 0.8805555701255798, 0.938095211982727], [0.4496031701564789, 0.7571428418159485, 0.8738095164299011, 0.9341269731521606], [0.4496031701564789, 0.7615079283714294, 0.8892857432365417, 0.9444444179534912], [0.45198413729667664, 0.7674603462219238, 0.879365086555481, 0.938095211982727], [0.48174601793289185, 0.7845237851142883, 0.8805555701255798, 0.9460317492485046], [0.5150793790817261, 0.7968254089355469, 0.8861111402511597, 0.9361110925674438], [0.4861111044883728, 0.7630952596664429, 0.8682539463043213, 0.928174614906311], [0.43690475821495056, 0.7321428656578064, 0.8373016119003296, 0.9099206328392029]]",47,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR,MeanPoolLinear_RESVAR_seed47,meanpool_linear,MeanPoolLinear,residual_variance_reg,RESVAR
0,lo10,2520,0.3553975820541382,0.27150535583496094,-0.7799320816993713,0.11284303665161133,0.03265799954533577,0.03265799954533577,"[0.06805349141359329, 0.012714608572423458, 0.033568207174539566, 0.046297214925289154, 0.045913223177194595, 0.05847352743148804, 0.011250380426645279, 0.02093200571835041, 0.02264493517577648, 0.006732366047799587]","[[0.39246031641960144, 0.7210317254066467, 0.841269850730896, 0.9126983880996704], [0.488095223903656, 0.7757936716079712, 0.8813492059707642, 0.9384920597076416], [0.4615079462528229, 0.7595238089561462, 0.8690476417541504, 0.9269841313362122], [0.4932539761066437, 0.7730158567428589, 0.867460310459137, 0.9190475940704346], [0.46865078806877136, 0.7638888955116272, 0.8670634627342224, 0.916269838809967], [0.44801586866378784, 0.7420634627342224, 0.8571428656578064, 0.9170634746551514], [0.5003968477249146, 0.7853174805641174, 0.8809523582458496, 0.9376984238624573], [0.46190476417541504, 0.7488095164299011, 0.8678571581840515, 0.934920608997345], [0.46468254923820496, 0.769444465637207, 0.8809523582458496, 0.938095211982727], [0.494047611951828, 0.8246031999588013, 0.9293650984764099, 0.9710317254066467]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
0,hi10,2520,0.36661165952682495,0.2773546576499939,-0.7467815279960632,0.1214832216501236,0.03224718198180199,0.03224718198180199,"[0.052164994180202484, 0.020186252892017365, 0.019291164353489876, 0.045771051198244095, 0.044147755950689316, 0.049811940640211105, 0.022121360525488853, 0.017521485686302185, 0.04402279481291771, 0.007433014456182718]","[[0.46785715222358704, 0.7658730149269104, 0.8718253970146179, 0.9226190447807312], [0.46865078806877136, 0.7634920477867126, 0.8642857074737549, 0.928174614906311], [0.5031746029853821, 0.7797619104385376, 0.8757936358451843, 0.9313492178916931], [0.47380951046943665, 0.7642857432365417, 0.8702380657196045, 0.9186508059501648], [0.4753968119621277, 0.7730158567428589, 0.8718253970146179, 0.9214285612106323], [0.4432539641857147, 0.7488095164299011, 0.8650793433189392, 0.9174603223800659], [0.45992064476013184, 0.7638888955116272, 0.8658730387687683, 0.9198412895202637], [0.47063490748405457, 0.7646825313568115, 0.8710317611694336, 0.9305555820465088], [0.4472222328186035, 0.757539689540863, 0.8730158805847168, 0.9273809790611267], [0.5833333134651184, 0.855555534362793, 0.9273809790611267, 0.9642857313156128]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
1,lo10,2520,0.3521024286746979,0.2640860676765442,-0.7820262312889099,0.10900343209505081,0.03096335008740425,0.03096335008740425,"[0.02872431091964245, 0.0411558598279953, 0.03697559982538223, 0.031562816351652145, 0.037221331149339676, 0.049140896648168564, 0.014438563957810402, 0.01812758296728134, 0.044518474489450455, 0.00776806240901351]","[[0.4523809552192688, 0.7630952596664429, 0.8722222447395325, 0.9246031641960144], [0.4075396955013275, 0.7253968119621277, 0.8480158448219299, 0.9111111164093018], [0.43888887763023376, 0.7515873312950134, 0.8615079522132874, 0.9198412895202637], [0.5134920477867126, 0.7797619104385376, 0.8722222447395325, 0.9253968000411987], [0.5, 0.7769841551780701, 0.8678571581840515, 0.9111111164093018], [0.48055556416511536, 0.7615079283714294, 0.85317462682724, 0.9111111164093018], [0.49047619104385376, 0.7654761672019958, 0.8662698268890381, 0.9257936477661133], [0.4753968119621277, 0.7698412537574768, 0.879365086555481, 0.9432539939880371], [0.4654761850833893, 0.7591269612312317, 0.8682539463043213, 0.9234126806259155], [0.5357142686843872, 0.845634937286377, 0.9317460060119629, 0.9718254208564758]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
1,hi10,2520,0.346027672290802,0.25949010252952576,-0.8129268884658813,0.10840073972940445,0.029484614729881287,0.029484614729881287,"[0.026900947093963623, 0.026427650824189186, 0.025232894346117973, 0.046052828431129456, 0.05452137812972069, 0.047377392649650574, 0.01890893466770649, 0.01533293817192316, 0.025175509974360466, 0.008915669284760952]","[[0.47261905670166016, 0.7734127044677734, 0.8742063641548157, 0.9234126806259155], [0.4753968119621277, 0.7626984119415283, 0.8527777791023254, 0.9150793552398682], [0.4869047701358795, 0.7702381014823914, 0.8805555701255798, 0.9317460060119629], [0.47380951046943665, 0.7765873074531555, 0.8753968477249146, 0.9238095283508301], [0.49841269850730896, 0.7805555462837219, 0.8714285492897034, 0.9174603223800659], [0.4591269791126251, 0.7527777552604675, 0.8650793433189392, 0.9234126806259155], [0.5031746029853821, 0.8095238208770752, 0.8932539820671082, 0.9357143044471741], [0.4702380895614624, 0.7686507701873779, 0.8785714507102966, 0.9404761791229248], [0.47777777910232544, 0.7809523940086365, 0.8785714507102966, 0.9289682507514954], [0.6083333492279053, 0.8773809671401978, 0.9396825432777405, 0.9746031761169434]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
2,lo10,2520,0.3668549954891205,0.2815804183483124,-0.7392981052398682,0.11543508619070053,0.04005960747599602,0.04005960747599602,"[0.036190830171108246, 0.024693455547094345, 0.1286340355873108, 0.05395878106355667, 0.03715221956372261, 0.052505455911159515, 0.012854332104325294, 0.01701923832297325, 0.028557585552334785, 0.009030118584632874]","[[0.4353174567222595, 0.7448412775993347, 0.8603174686431885, 0.9190475940704346], [0.46071428060531616, 0.7484126687049866, 0.8634920716285706, 0.9253968000411987], [0.3186507821083069, 0.6297619342803955, 0.7634920477867126, 0.855555534362793], [0.4571428596973419, 0.7503968477249146, 0.8484126925468445, 0.9107142686843872], [0.4952380955219269, 0.7781745791435242, 0.8769841194152832, 0.925000011920929], [0.45396825671195984, 0.7551587224006653, 0.8682539463043213, 0.9198412895202637], [0.4813492000102997, 0.7928571701049805, 0.8853174448013306, 0.9345238208770752], [0.48849207162857056, 0.776190459728241, 0.8801587224006653, 0.9357143044471741], [0.4583333432674408, 0.7638888955116272, 0.875, 0.9321428537368774], [0.579365074634552, 0.8603174686431885, 0.9384920597076416, 0.973809540271759]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
2,hi10,2520,0.40389466285705566,0.3089045584201813,-0.6292926073074341,0.1346818208694458,0.04452858120203018,0.04452858120203018,"[0.04389745369553566, 0.03347146138548851, 0.063315249979496, 0.060182198882102966, 0.08755951374769211, 0.0544939748942852, 0.02704361081123352, 0.01972750574350357, 0.048425983637571335, 0.007168891374021769]","[[0.4551587402820587, 0.7595238089561462, 0.8575396537780762, 0.9111111164093018], [0.46269840002059937, 0.7496031522750854, 0.8468254208564758, 0.9134920835494995], [0.4285714328289032, 0.7134920358657837, 0.8380952477455139, 0.9083333611488342], [0.45198413729667664, 0.7369047403335571, 0.8519841432571411, 0.9091269969940186], [0.40833333134651184, 0.6992063522338867, 0.8182539939880371, 0.891269862651825], [0.44603174924850464, 0.7436507940292358, 0.8571428656578064, 0.9198412895202637], [0.4861111044883728, 0.7484126687049866, 0.8527777791023254, 0.9170634746551514], [0.4793650805950165, 0.7722222208976746, 0.8734126687049866, 0.9261904954910278], [0.4432539641857147, 0.7515873312950134, 0.8642857074737549, 0.9166666865348816], [0.5400793552398682, 0.8242063522338867, 0.9166666865348816, 0.9654762148857117]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
3,lo10,2520,0.3891894221305847,0.3059742748737335,-0.6527891755104065,0.12197492271661758,0.0567447729408741,0.0567447729408741,"[0.021006353199481964, 0.013229470700025558, 0.048977628350257874, 0.2694941461086273, 0.07338716834783554, 0.07541187852621078, 0.014541487209498882, 0.01285486202687025, 0.03105815313756466, 0.007486583199352026]","[[0.488095223903656, 0.7801587581634521, 0.8801587224006653, 0.9289682507514954], [0.46666666865348816, 0.7825396656990051, 0.8781746029853821, 0.9333333373069763], [0.4357142746448517, 0.730555534362793, 0.8313491940498352, 0.8964285850524902], [0.19880951941013336, 0.4960317313671112, 0.6607142686843872, 0.7813491821289062], [0.4373015761375427, 0.7432539463043213, 0.8428571224212646, 0.9031745791435242], [0.4027777910232544, 0.7115079164505005, 0.8333333134651184, 0.9003968238830566], [0.49365079402923584, 0.7865079641342163, 0.8857142925262451, 0.9373015761375427], [0.4781745970249176, 0.7805555462837219, 0.8801587224006653, 0.9420635104179382], [0.45992064476013184, 0.7730158567428589, 0.8833333253860474, 0.9404761791229248], [0.5646825432777405, 0.8500000238418579, 0.9329364895820618, 0.9714285731315613]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
3,hi10,2520,0.4065571427345276,0.3133166432380676,-0.641274094581604,0.13652627170085907,0.05500219389796257,0.05500219389796257,"[0.035942211747169495, 0.0251638013869524, 0.06226649880409241, 0.23202168941497803, 0.033878061920404434, 0.08632409572601318, 0.012317330576479435, 0.02362613007426262, 0.030509166419506073, 0.007972944527864456]","[[0.4801587164402008, 0.7928571701049805, 0.8876984119415283, 0.9341269731521606], [0.4753968119621277, 0.7611111402511597, 0.8650793433189392, 0.920634925365448], [0.4892857074737549, 0.7599206566810608, 0.8638888597488403, 0.9103174805641174], [0.2710317373275757, 0.5424603223800659, 0.7027778029441833, 0.8015872836112976], [0.48769840598106384, 0.7698412537574768, 0.8662698268890381, 0.9154762029647827], [0.4464285671710968, 0.7075396776199341, 0.8194444179534912, 0.8876984119415283], [0.49841269850730896, 0.788095235824585, 0.8888888955116272, 0.936904788017273], [0.4761904776096344, 0.7686507701873779, 0.8785714507102966, 0.9412698149681091], [0.47658729553222656, 0.7813491821289062, 0.8865079283714294, 0.938095211982727], [0.5468254089355469, 0.8388888835906982, 0.9230158925056458, 0.9638888835906982]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
4,lo10,2520,0.3799438178539276,0.291662335395813,-0.6975829005241394,0.1071765348315239,0.06264232099056244,0.06264232099056244,"[0.018963085487484932, 0.021188654005527496, 0.030957600101828575, 0.10273056477308273, 0.27190956473350525, 0.11568024009466171, 0.01076744869351387, 0.01644776202738285, 0.028920505195856094, 0.00885773729532957]","[[0.5257936716079712, 0.8091269731521606, 0.89682537317276, 0.9392856955528259], [0.47777777910232544, 0.7638888955116272, 0.8714285492897034, 0.9277777671813965], [0.5166666507720947, 0.8111110925674438, 0.9047619104385376, 0.9464285969734192], [0.4015873074531555, 0.6523809432983398, 0.7682539820671082, 0.8416666388511658], [0.24682539701461792, 0.5015873312950134, 0.6595237851142883, 0.7690476179122925], [0.3936507999897003, 0.6611111164093018, 0.7746031880378723, 0.8551587462425232], [0.5035714507102966, 0.7980158925056458, 0.8972222208976746, 0.9412698149681091], [0.4793650805950165, 0.7686507701873779, 0.8757936358451843, 0.9392856955528259], [0.4753968119621277, 0.7849206328392029, 0.8813492059707642, 0.938095211982727], [0.5551587343215942, 0.8579365015029907, 0.9285714030265808, 0.9726190567016602]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
4,hi10,2520,0.3745369017124176,0.2902093529701233,-0.7302088737487793,0.12192954123020172,0.052350740879774094,0.052350740879774094,"[0.029500413686037064, 0.012885445728898048, 0.03054913319647312, 0.07773008942604065, 0.23409885168075562, 0.062107186764478683, 0.016409974545240402, 0.016170959919691086, 0.03606501594185829, 0.007990339770913124]","[[0.5313491821289062, 0.8269841074943542, 0.9051587581634521, 0.9456349015235901], [0.5091269612312317, 0.8019841313362122, 0.8849206566810608, 0.9345238208770752], [0.5249999761581421, 0.8238095045089722, 0.9063491821289062, 0.9551587104797363], [0.43095237016677856, 0.7091270089149475, 0.8214285969734192, 0.8884920477867126], [0.24325396120548248, 0.5722222328186035, 0.7365079522132874, 0.8404762148857117], [0.43015873432159424, 0.7230158448219299, 0.8297619223594666, 0.9055555462837219], [0.5222222208976746, 0.8035714030265808, 0.9003968238830566, 0.9412698149681091], [0.4753968119621277, 0.7765873074531555, 0.8757936358451843, 0.9329364895820618], [0.4694444537162781, 0.7658730149269104, 0.8773809671401978, 0.9265872836112976], [0.5757936239242554, 0.8507936596870422, 0.9309523701667786, 0.9678571224212646]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
5,lo10,2520,0.4079178273677826,0.31894367933273315,-0.6452896595001221,0.14128811657428741,0.05772215127944946,0.05772215127944946,"[0.02275991253554821, 0.0172743983566761, 0.019603537395596504, 0.06939513236284256, 0.0421927310526371, 0.33538079261779785, 0.019342482089996338, 0.013834094628691673, 0.02895812876522541, 0.008480336517095566]","[[0.5063492059707642, 0.8063492178916931, 0.8972222208976746, 0.9460317492485046], [0.4948412775993347, 0.7781745791435242, 0.8742063641548157, 0.932539701461792], [0.5063492059707642, 0.7916666865348816, 0.8884920477867126, 0.9448412656784058], [0.42103174328804016, 0.7230158448219299, 0.8345237970352173, 0.8956349492073059], [0.5051587224006653, 0.7686507701873779, 0.855555534362793, 0.9107142686843872], [0.1369047611951828, 0.4476190507411957, 0.658730149269104, 0.800000011920929], [0.5297619104385376, 0.8059523701667786, 0.8924603462219238, 0.9365079402923584], [0.4821428656578064, 0.783730149269104, 0.8892857432365417, 0.9456349015235901], [0.4829365015029907, 0.783730149269104, 0.8865079283714294, 0.934920608997345], [0.579365074634552, 0.8595238327980042, 0.934920608997345, 0.9750000238418579]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
5,hi10,2520,0.39008206129074097,0.30049383640289307,-0.6754196286201477,0.11409057676792145,0.05931177735328674,0.05931177735328674,"[0.02687821537256241, 0.03477808088064194, 0.04082750156521797, 0.10427846759557724, 0.0516531839966774, 0.2720829248428345, 0.012212743051350117, 0.012919021770358086, 0.030048564076423645, 0.007439089473336935]","[[0.5003968477249146, 0.7773809432983398, 0.8757936358451843, 0.9238095283508301], [0.43412697315216064, 0.7388888597488403, 0.8357142806053162, 0.8972222208976746], [0.4714285731315613, 0.7654761672019958, 0.8551587462425232, 0.9111111164093018], [0.4214285612106323, 0.690079391002655, 0.7992063760757446, 0.8615079522132874], [0.44285714626312256, 0.7551587224006653, 0.8678571581840515, 0.9253968000411987], [0.23134920001029968, 0.5011904835700989, 0.6793650984764099, 0.795634925365448], [0.48571428656578064, 0.7734127044677734, 0.8726190328598022, 0.9301587343215942], [0.4888888895511627, 0.7789682745933533, 0.8789682388305664, 0.9428571462631226], [0.48968252539634705, 0.7817460298538208, 0.8829365372657776, 0.9301587343215942], [0.5341269969940186, 0.8373016119003296, 0.9321428537368774, 0.973809540271759]]",47,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR,MeanPoolMLP_RESVAR_seed47,meanpool,MeanPoolMLP,residual_variance_reg,RESVAR
